link,ph 1,ph2,ph3,ph4,ph5
https://bacdive.dsmz.de/strain/133034,"('Ref.: #25080', 'growth', '6.0-9.0')",,,,
https://bacdive.dsmz.de/strain/133241,"('Ref.: #25082', 'growth', '6.0-9.0')",,,,
https://bacdive.dsmz.de/strain/133245,"('Ref.: #25083', 'optimum', '7.0-7.5')","('Ref.: #25083', 'growth', '6.5-9.5')",,,
https://bacdive.dsmz.de/strain/133292,"('Ref.: #25084', 'optimum', '6.5-7.5')","('Ref.: #25084', 'growth', '6.1-8.8')",,,
https://bacdive.dsmz.de/strain/133289,"('Ref.: #25086', 'growth', '5.0-9.0')",,,,
https://bacdive.dsmz.de/strain/133240,"('Ref.: #25087', 'growth', '6.0-9.0')",,,,
https://bacdive.dsmz.de/strain/133291,"('Ref.: #25088', 'optimum', '8.0-9.0')","('Ref.: #25088', 'growth', '5.0-9.0')",,,
https://bacdive.dsmz.de/strain/133018,"('Ref.: #25089', 'optimum', '7.0-8.0')",,,,
https://bacdive.dsmz.de/strain/133253,"('Ref.: #25095', 'growth', '6.0-8.0')",,,,
https://bacdive.dsmz.de/strain/133283,"('Ref.: #25098', 'growth', '6.0-8.0')",,,,
https://bacdive.dsmz.de/strain/133269,"('Ref.: #25099', 'growth', '6.0-8.0')",,,,
https://bacdive.dsmz.de/strain/133251,"('Ref.: #25104', 'growth', '7.0-8.0')",,,,
https://bacdive.dsmz.de/strain/133016,"('Ref.: #25106', 'optimum', '8.0-9.0')",,,,
https://bacdive.dsmz.de/strain/133250,"('Ref.: #25107', 'optimum', '7.0-8.0')","('Ref.: #25107', 'growth', '6.5-8.5')",,,
https://bacdive.dsmz.de/strain/133252,"('Ref.: #25109', 'growth', '6.0-9.0')",,,,
https://bacdive.dsmz.de/strain/133284,"('Ref.: #25110', 'growth', '6.5-9.0')",,,,
https://bacdive.dsmz.de/strain/133304,"('Ref.: #25113', 'growth', '6.0-8.0')",,,,
https://bacdive.dsmz.de/strain/133030,"('Ref.: #25114', 'growth', '5.0-7.5')",,,,
https://bacdive.dsmz.de/strain/133249,"('Ref.: #25116', 'growth', '4.0-9.0')",,,,
https://bacdive.dsmz.de/strain/133032,"('Ref.: #25117', 'growth', '6.0-8.0')",,,,
https://bacdive.dsmz.de/strain/133282,"('Ref.: #25118', 'growth', '5.0-7.5')",,,,
https://bacdive.dsmz.de/strain/133280,"('Ref.: #25119', 'growth', '5.0-9.0')",,,,
https://bacdive.dsmz.de/strain/133268,"('Ref.: #25124', 'growth', '6.0-8.5')",,,,
https://bacdive.dsmz.de/strain/133277,"('Ref.: #25125', 'growth', '4.5-8.5')",,,,
https://bacdive.dsmz.de/strain/133276,"('Ref.: #25126', 'growth', '6.0-9.0')",,,,
https://bacdive.dsmz.de/strain/133234,"('Ref.: #25127', 'optimum', '7.0-9.0')",,,,
https://bacdive.dsmz.de/strain/133248,"('Ref.: #25132', 'growth', '6.0-9.0')",,,,
https://bacdive.dsmz.de/strain/133247,"('Ref.: #25135', 'growth', '6.0-9.0')",,,,
https://bacdive.dsmz.de/strain/133273,"('Ref.: #25136', 'growth', '6.0-9.0')",,,,
https://bacdive.dsmz.de/strain/133272,"('Ref.: #25137', 'optimum', '6.0-7.0')",,,,
https://bacdive.dsmz.de/strain/133233,"('Ref.: #25139', 'optimum', '6.0-8.0')",,,,
https://bacdive.dsmz.de/strain/133314,"('Ref.: #25145', 'growth', '7.0-8.0')",,,,
https://bacdive.dsmz.de/strain/133309,"('Ref.: #25146', 'optimum', '7.0-7.5')","('Ref.: #25146', 'growth', '6.0-9.0')",,,
https://bacdive.dsmz.de/strain/133310,"('Ref.: #25147', 'growth', '7.0-8.0')",,,,
https://bacdive.dsmz.de/strain/133311,"('Ref.: #25148', 'optimum', '7.0-8.5')","('Ref.: #25148', 'growth', '6.5-9.5')",,,
https://bacdive.dsmz.de/strain/133320,"('Ref.: #25149', 'growth', '5.0-9.0')",,,,
https://bacdive.dsmz.de/strain/4153,"('Ref.: #25150', 'growth', '6.3-8.6')","('Ref.: #32597', 'growth', '6.3-8.6')",,,
https://bacdive.dsmz.de/strain/4161,"('Ref.: #25150', 'growth', '6.5-8.5')",,,,
https://bacdive.dsmz.de/strain/4174,"('Ref.: #25150', 'optimum', '7.0-8.0')","('Ref.: #25150', 'growth', '6.0-8.5')",,,
https://bacdive.dsmz.de/strain/4175,"('Ref.: #25150', 'optimum', '7.0-8.0')","('Ref.: #25150', 'growth', '6.0-8.5')",,,
https://bacdive.dsmz.de/strain/133061,"('Ref.: #25150', 'optimum', '7.5-8.0')","('Ref.: #25150', 'growth', '6.5-9.0')",,,
https://bacdive.dsmz.de/strain/133308,"('Ref.: #25151', 'optimum', '7.0-7.5')","('Ref.: #25151', 'growth', '5.5-9.5')",,,
https://bacdive.dsmz.de/strain/133312,"('Ref.: #25154', 'optimum', '8.0-9.0')",,,,
https://bacdive.dsmz.de/strain/133322,"('Ref.: #25157', 'optimum', '7.0-8.5')",,,,
https://bacdive.dsmz.de/strain/133317,"('Ref.: #25159', 'growth', '4.5-9.5')",,,,
https://bacdive.dsmz.de/strain/133325,"('Ref.: #25160', 'optimum', '7.0-8.0')",,,,
https://bacdive.dsmz.de/strain/133315,"('Ref.: #25161', 'growth', '6.0-8.0')",,,,
https://bacdive.dsmz.de/strain/133319,"('Ref.: #25165', 'optimum', '6.5-7.5')","('Ref.: #25165', 'growth', '5.5-8.0')",,,
https://bacdive.dsmz.de/strain/133344,"('Ref.: #25168', 'optimum', '6.0-6.5')","('Ref.: #25168', 'growth', '4.5-7.5')",,,
https://bacdive.dsmz.de/strain/133352,"('Ref.: #25170', 'optimum', '7.0-9.0')",,,,
https://bacdive.dsmz.de/strain/133345,"('Ref.: #25171', 'growth', '5.5-9.5')",,,,
https://bacdive.dsmz.de/strain/133335,"('Ref.: #25172', 'optimum', '7.0-7.5')",,,,
https://bacdive.dsmz.de/strain/133124,"('Ref.: #25176', 'optimum', '7.5-7.8')","('Ref.: #25176', 'growth', '6.0-8.2')",,,
https://bacdive.dsmz.de/strain/133076,"('Ref.: #25180', 'optimum', '9.3-9.5')",,,,
https://bacdive.dsmz.de/strain/133340,"('Ref.: #25181', 'optimum', '5.5-6.0')","('Ref.: #25181', 'growth', '4.0-6.8')",,,
https://bacdive.dsmz.de/strain/133330,"('Ref.: #25183', 'growth', '7.0-8.0')",,,,
https://bacdive.dsmz.de/strain/17653,"('Ref.: #25184', 'growth', '5.0-9.0')",,,,
https://bacdive.dsmz.de/strain/133333,"('Ref.: #25186', 'optimum', '7.0-7.5')","('Ref.: #25186', 'growth', '6.0-8.5')",,,
https://bacdive.dsmz.de/strain/133070,"('Ref.: #25187', 'growth', '5.5-8.0')",,,,
https://bacdive.dsmz.de/strain/12605,"('Ref.: #25188', 'optimum', '6.0-7.5')",,,,
https://bacdive.dsmz.de/strain/133331,"('Ref.: #25190', 'growth', '5.0-8.0')",,,,
https://bacdive.dsmz.de/strain/133354,"('Ref.: #25192', 'growth', '6.0-9.0')",,,,
https://bacdive.dsmz.de/strain/133343,"('Ref.: #25193', 'growth', '5.0-9.0')",,,,
https://bacdive.dsmz.de/strain/133346,"('Ref.: #25197', 'optimum', '7.5-8.5')","('Ref.: #25197', 'growth', '6.5-9.0')",,,
https://bacdive.dsmz.de/strain/133078,"('Ref.: #25198', 'growth', '6.0-8.0')",,,,
https://bacdive.dsmz.de/strain/16256,"('Ref.: #25201', 'growth', '6.0-7.0')",,,,
https://bacdive.dsmz.de/strain/133341,"('Ref.: #25202', 'growth', '5.2-8.5')",,,,
https://bacdive.dsmz.de/strain/133077,"('Ref.: #25205', 'optimum', '5.0-6.0')",,,,
https://bacdive.dsmz.de/strain/133348,"('Ref.: #25207', 'optimum', '7.0-8.0')",,,,
https://bacdive.dsmz.de/strain/133073,"('Ref.: #25209', 'growth', '6.5-7.5')",,,,
https://bacdive.dsmz.de/strain/133068,"('Ref.: #25213', 'optimum', '6.0-6.5')","('Ref.: #25213', 'growth', '5.5-8.5')",,,
https://bacdive.dsmz.de/strain/133339,"('Ref.: #25214', 'growth', '6.0-9.0')",,,,
https://bacdive.dsmz.de/strain/132014,"('Ref.: #25215', 'growth', '3.5-6.5')",,,,
https://bacdive.dsmz.de/strain/133367,"('Ref.: #25217', 'optimum', '6.5-7.0')","('Ref.: #25217', 'growth', '6.0-7.5')",,,
https://bacdive.dsmz.de/strain/133365,"('Ref.: #25219', 'optimum', '6.5-9.0')",,,,
https://bacdive.dsmz.de/strain/133372,"('Ref.: #25220', 'growth', '4.0-8.0')",,,,
https://bacdive.dsmz.de/strain/5186,"('Ref.: #25220', 'growth', '4.0-8.5')",,,,
https://bacdive.dsmz.de/strain/133373,"('Ref.: #25225', 'growth', '5.5-9.5')",,,,
https://bacdive.dsmz.de/strain/133362,"('Ref.: #25226', 'optimum', '7.0-8.0')",,,,
https://bacdive.dsmz.de/strain/133079,"('Ref.: #25227', 'growth', '6.0-8.0')",,,,
https://bacdive.dsmz.de/strain/133369,"('Ref.: #25231', 'growth', '7.0-8.0')",,,,
https://bacdive.dsmz.de/strain/133359,"('Ref.: #25232', 'growth', '6.0-8.0')",,,,
https://bacdive.dsmz.de/strain/133356,"('Ref.: #25233', 'optimum', '7.5-8.0')",,,,
https://bacdive.dsmz.de/strain/133358,"('Ref.: #25234', 'growth', '6.0-8.0')",,,,
https://bacdive.dsmz.de/strain/133081,"('Ref.: #25235', 'optimum', '6.0-7.0')","('Ref.: #25235', 'growth', '6.0-9.0')",,,
https://bacdive.dsmz.de/strain/133370,"('Ref.: #25238', 'growth', '6.0-8.0')",,,,
https://bacdive.dsmz.de/strain/24046,"('Ref.: #25239', 'growth', '6.0-8.3')",,,,
https://bacdive.dsmz.de/strain/133376,"('Ref.: #25243', 'optimum', '5.5-6.0')","('Ref.: #25243', 'optimum', '5.0-6.0')","('Ref.: #25243', 'growth', '4.0-7.0')","('Ref.: #25243', 'growth', '4.0-7.5')",
https://bacdive.dsmz.de/strain/133409,"('Ref.: #25245', 'optimum', '7.5-8.0')",,,,
https://bacdive.dsmz.de/strain/133125,"('Ref.: #25248', 'growth', '6.0-7.5')",,,,
https://bacdive.dsmz.de/strain/133397,"('Ref.: #25249', 'growth', '6.0-9.0')",,,,
https://bacdive.dsmz.de/strain/133379,"('Ref.: #25252', 'optimum', '8.0-9.0')",,,,
https://bacdive.dsmz.de/strain/133416,"('Ref.: #25253', 'optimum', '6.5-9.0')",,,,
https://bacdive.dsmz.de/strain/133400,"('Ref.: #25255', 'optimum', '8.25-8.50')",,,,
https://bacdive.dsmz.de/strain/133381,"('Ref.: #25256', 'growth', '6.0-8.0')",,,,
https://bacdive.dsmz.de/strain/133384,"('Ref.: #25257', 'growth', '5.0-9.0')",,,,
https://bacdive.dsmz.de/strain/133415,"('Ref.: #25260', 'growth', '5.0-9.0')",,,,
https://bacdive.dsmz.de/strain/133417,"('Ref.: #25262', 'growth', '6.2-9.0')",,,,
https://bacdive.dsmz.de/strain/133412,"('Ref.: #25265', 'optimum', '7.5-8.0')","('Ref.: #25265', 'growth', '6.5-9.5')",,,
https://bacdive.dsmz.de/strain/133401,"('Ref.: #25266', 'growth', '7.0-9.0')",,,,
https://bacdive.dsmz.de/strain/133393,"('Ref.: #25268', 'optimum', '7.0-7.5')",,,,
https://bacdive.dsmz.de/strain/133411,"('Ref.: #25269', 'optimum', '7.0-7.5')","('Ref.: #25269', 'growth', '6.5-8.0')",,,
https://bacdive.dsmz.de/strain/133093,"('Ref.: #25270', 'growth', '6.5-8.0')",,,,
https://bacdive.dsmz.de/strain/133394,"('Ref.: #25271', 'optimum', '6.5-7.5')",,,,
https://bacdive.dsmz.de/strain/133406,"('Ref.: #25272', 'growth', '5.0-6.8')",,,,
https://bacdive.dsmz.de/strain/133390,"('Ref.: #25273', 'growth', '6.0-8.0')",,,,
https://bacdive.dsmz.de/strain/133404,"('Ref.: #25274', 'optimum', '7.0-7.5')","('Ref.: #25274', 'growth', '5.0-8.5')",,,
https://bacdive.dsmz.de/strain/133391,"('Ref.: #25277', 'growth', '6.0-8.0')",,,,
https://bacdive.dsmz.de/strain/133389,"('Ref.: #25281', 'optimum', '6.0-6.5')",,,,
https://bacdive.dsmz.de/strain/133398,"('Ref.: #25284', 'optimum', '7.0-8.0')",,,,
https://bacdive.dsmz.de/strain/133387,"('Ref.: #25285', 'growth', '6.0-8.0')",,,,
https://bacdive.dsmz.de/strain/133392,"('Ref.: #25287', 'growth', '6.5-7.5')",,,,
https://bacdive.dsmz.de/strain/133091,"('Ref.: #25288', 'optimum', '7.0-8.0')",,,,
https://bacdive.dsmz.de/strain/133383,"('Ref.: #25290', 'growth', '4.0-5.5')",,,,
https://bacdive.dsmz.de/strain/133119,"('Ref.: #25297', 'growth', '6.0-9.0')",,,,
https://bacdive.dsmz.de/strain/133117,"('Ref.: #25300', 'optimum', '7.0-8.0')",,,,
https://bacdive.dsmz.de/strain/133099,"('Ref.: #25305', 'optimum', '7.4-7.5')","('Ref.: #25305', 'growth', '6.0-9.5')",,,
https://bacdive.dsmz.de/strain/133108,"('Ref.: #25309', 'growth', '6.5-8.0')",,,,
https://bacdive.dsmz.de/strain/133106,"('Ref.: #25310', 'growth', '6.0-9.0')",,,,
https://bacdive.dsmz.de/strain/133121,"('Ref.: #25311', 'optimum', '6.5-7.0')","('Ref.: #25311', 'growth', '5.5-8.5')",,,
https://bacdive.dsmz.de/strain/133090,"('Ref.: #25313', 'optimum', '7.0-9.0')",,,,
https://bacdive.dsmz.de/strain/17820,"('Ref.: #26085', 'optimum', '5.5-6.0')","('Ref.: #26085', 'growth', '4.5-7.0')",,,
https://bacdive.dsmz.de/strain/506,"('Ref.: #26977', 'optimum', '7.5-8.0')","('Ref.: #26977', 'growth', '6.5-9.0')",,,
https://bacdive.dsmz.de/strain/140653,"('Ref.: #27215', 'growth', '5.5-8.5')",,,,
https://bacdive.dsmz.de/strain/3250,"('Ref.: #27583', 'optimum', '6.0-8.0')","('Ref.: #31262', 'growth', '5.2-9.0')","('Ref.: #27583', 'growth', '5.2-9.0')",,
https://bacdive.dsmz.de/strain/12496,"('Ref.: #27900', 'growth', '5.0-7.6')",,,,
https://bacdive.dsmz.de/strain/13267,"('Ref.: #28874', 'growth', '6.0-9.0')",,,,
https://bacdive.dsmz.de/strain/24514,"('Ref.: #28875', 'growth', '5.5-8.0')",,,,
https://bacdive.dsmz.de/strain/6190,"('Ref.: #28878', 'growth', '5.5-9.0')",,,,
https://bacdive.dsmz.de/strain/133422,"('Ref.: #28887', 'growth', '6.5-8.5')",,,,
https://bacdive.dsmz.de/strain/16808,"('Ref.: #28890', 'growth', '5.5-8.5')",,,,
https://bacdive.dsmz.de/strain/133423,"('Ref.: #28893', 'growth', '5.0-9.0')",,,,
https://bacdive.dsmz.de/strain/133424,"('Ref.: #28894', 'growth', '6.0-8.5')",,,,
https://bacdive.dsmz.de/strain/17456,"('Ref.: #28901', 'growth', '5.1-9.1')",,,,
https://bacdive.dsmz.de/strain/7622,"('Ref.: #28902', 'growth', '6.5-8.5')",,,,
https://bacdive.dsmz.de/strain/6084,"('Ref.: #28913', 'growth', '5.5-8.5')",,,,
https://bacdive.dsmz.de/strain/13510,"('Ref.: #28934', 'growth', '6.0-8.0')",,,,
https://bacdive.dsmz.de/strain/11144,"('Ref.: #28939', 'growth', '7.0-7.5')",,,,
https://bacdive.dsmz.de/strain/2851,"('Ref.: #28944', 'growth', '6.0-8.0')",,,,
https://bacdive.dsmz.de/strain/3822,"('Ref.: #28949', 'growth', '5.0-9.0')",,,,
https://bacdive.dsmz.de/strain/6151,"('Ref.: #28966', 'growth', '6.3-8.7')",,,,
https://bacdive.dsmz.de/strain/6196,"('Ref.: #28971', 'growth', '6.3-9.8')",,,,
https://bacdive.dsmz.de/strain/2468,"('Ref.: #28978', 'growth', '6.5-8.5')",,,,
https://bacdive.dsmz.de/strain/133437,"('Ref.: #28982', 'growth', '6.5-7.5')",,,,
https://bacdive.dsmz.de/strain/133438,"('Ref.: #28986', 'growth', '6.0-9.0')",,,,
https://bacdive.dsmz.de/strain/2287,"('Ref.: #28990', 'growth', '6.5-8.5')",,,,
https://bacdive.dsmz.de/strain/2853,"('Ref.: #29002', 'growth', '6.0-8.0')",,,,
https://bacdive.dsmz.de/strain/2854,"('Ref.: #29002', 'growth', '6.0-8.0')",,,,
https://bacdive.dsmz.de/strain/6063,"('Ref.: #29003', 'growth', '6.0-9.0')",,,,
https://bacdive.dsmz.de/strain/11772,"('Ref.: #29004', 'growth', '6.5-7.5')",,,,
https://bacdive.dsmz.de/strain/5806,"('Ref.: #29004', 'growth', '6.6-7.5')",,,,
https://bacdive.dsmz.de/strain/1556,"('Ref.: #29021', 'growth', '5.5-9.0')",,,,
https://bacdive.dsmz.de/strain/133445,"('Ref.: #29022', 'growth', '6.0-9.0')",,,,
https://bacdive.dsmz.de/strain/133446,"('Ref.: #29023', 'growth', '5.0-9.0')",,,,
https://bacdive.dsmz.de/strain/133447,"('Ref.: #29026', 'growth', '5.0-9.5')",,,,
https://bacdive.dsmz.de/strain/133448,"('Ref.: #29027', 'growth', '6.0-8.0')",,,,
https://bacdive.dsmz.de/strain/3893,"('Ref.: #29035', 'growth', '7.0-8.0')",,,,
https://bacdive.dsmz.de/strain/133453,"('Ref.: #29036', 'growth', '6.0-8.0')",,,,
https://bacdive.dsmz.de/strain/11640,"('Ref.: #29038', 'growth', '5.3-8.8')",,,,
https://bacdive.dsmz.de/strain/11641,"('Ref.: #29038', 'growth', '5.7-8.8')",,,,
https://bacdive.dsmz.de/strain/133455,"('Ref.: #29044', 'growth', '6.0-9.0')",,,,
https://bacdive.dsmz.de/strain/17751,"('Ref.: #29045', 'growth', '5.0-9.0')",,,,
https://bacdive.dsmz.de/strain/17750,"('Ref.: #29045', 'growth', '6.0-9.0')",,,,
https://bacdive.dsmz.de/strain/17451,"('Ref.: #29050', 'growth', '5.75-9.75')",,,,
https://bacdive.dsmz.de/strain/2852,"('Ref.: #29052', 'growth', '5.5-9.0')",,,,
https://bacdive.dsmz.de/strain/17788,"('Ref.: #29053', 'growth', '5.0-7.5')",,,,
https://bacdive.dsmz.de/strain/13175,"('Ref.: #29055', 'optimum', '7.0-8.0')",,,,
https://bacdive.dsmz.de/strain/2515,"('Ref.: #29056', 'growth', '5.8-9.3')",,,,
https://bacdive.dsmz.de/strain/16902,"('Ref.: #29060', 'growth', '6.8-8.8')",,,,
https://bacdive.dsmz.de/strain/133459,"('Ref.: #29064', 'growth', '6.0-9.0')",,,,
https://bacdive.dsmz.de/strain/17452,"('Ref.: #29066', 'growth', '5.0-8.0')",,,,
https://bacdive.dsmz.de/strain/133460,"('Ref.: #29067', 'growth', '5.0-8.0')",,,,
https://bacdive.dsmz.de/strain/10431,"('Ref.: #29070', 'growth', '5.0-8.0')",,,,
https://bacdive.dsmz.de/strain/14114,"('Ref.: #29080', 'optimum', '6.5-7.5')","('Ref.: #29080', 'growth', '6.0-8.0')",,,
https://bacdive.dsmz.de/strain/133470,"('Ref.: #29082', 'growth', '5.5-9.5')",,,,
https://bacdive.dsmz.de/strain/13728,"('Ref.: #29088', 'growth', '6.0-8.0')",,,,
https://bacdive.dsmz.de/strain/16896,"('Ref.: #29094', 'growth', '6.8-7.4')",,,,
https://bacdive.dsmz.de/strain/5850,"('Ref.: #29103', 'growth', '5.0-9.0')",,,,
https://bacdive.dsmz.de/strain/133474,"('Ref.: #29108', 'growth', '6.0-9.0')",,,,
https://bacdive.dsmz.de/strain/7661,"('Ref.: #29116', 'growth', '6.0-9.0')",,,,
https://bacdive.dsmz.de/strain/133477,"('Ref.: #29117', 'growth', '6.0-7.5')",,,,
https://bacdive.dsmz.de/strain/133476,"('Ref.: #29117', 'growth', '6.5-7.5')",,,,
https://bacdive.dsmz.de/strain/3845,"('Ref.: #29120', 'growth', '5.0-7.5')",,,,
https://bacdive.dsmz.de/strain/5739,"('Ref.: #29121', 'growth', '5.5-9.5')",,,,
https://bacdive.dsmz.de/strain/12665,"('Ref.: #29126', 'growth', '6.5-9.5')",,,,
https://bacdive.dsmz.de/strain/132110,"('Ref.: #29127', 'growth', '5.0-7.0')",,,,
https://bacdive.dsmz.de/strain/13849,"('Ref.: #29131', 'growth', '6.5-9.0')",,,,
https://bacdive.dsmz.de/strain/1677,"('Ref.: #29133', 'growth', '4.0-7.8')",,,,
https://bacdive.dsmz.de/strain/16732,"('Ref.: #29134', 'optimum', '6.0-7.0')",,,,
https://bacdive.dsmz.de/strain/17950,"('Ref.: #29136', 'growth', '6.0-8.5')",,,,
https://bacdive.dsmz.de/strain/14135,"('Ref.: #29137', 'growth', '5.0-8.0')",,,,
https://bacdive.dsmz.de/strain/7785,"('Ref.: #29148', 'growth', '5.0-9.0')",,,,
https://bacdive.dsmz.de/strain/7447,"('Ref.: #29157', 'growth', '5.5-8.0')",,,,
https://bacdive.dsmz.de/strain/133483,"('Ref.: #29158', 'growth', '6.5-9.0')",,,,
https://bacdive.dsmz.de/strain/11251,"('Ref.: #29162', 'growth', '5.0-9.0')",,,,
https://bacdive.dsmz.de/strain/11252,"('Ref.: #29162', 'growth', '5.0-9.0')",,,,
https://bacdive.dsmz.de/strain/133485,"('Ref.: #29164', 'growth', '5.2-9.4')",,,,
https://bacdive.dsmz.de/strain/2100,"('Ref.: #29166', 'growth', '5.9-8.5')",,,,
https://bacdive.dsmz.de/strain/13522,"('Ref.: #29167', 'growth', '6.5-7.4')",,,,
https://bacdive.dsmz.de/strain/133490,"('Ref.: #29178', 'growth', '5.0-9.5')",,,,
https://bacdive.dsmz.de/strain/498,"('Ref.: #29188', 'growth', '7.0-9.0')",,,,
https://bacdive.dsmz.de/strain/499,"('Ref.: #29188', 'growth', '7.0-9.0')",,,,
https://bacdive.dsmz.de/strain/133496,"('Ref.: #29197', 'optimum', '7.0-8.0')",,,,
https://bacdive.dsmz.de/strain/11078,"('Ref.: #29202', 'growth', '5.5-8.5')",,,,
https://bacdive.dsmz.de/strain/133499,"('Ref.: #29203', 'growth', '7.2-9.6')",,,,
https://bacdive.dsmz.de/strain/133500,"('Ref.: #29205', 'growth', '6.1-9.6')",,,,
https://bacdive.dsmz.de/strain/5577,"('Ref.: #29215', 'growth', '5.8-8.0')",,,,
https://bacdive.dsmz.de/strain/5575,"('Ref.: #29215', 'growth', '6.4-7.8')",,,,
https://bacdive.dsmz.de/strain/5576,"('Ref.: #29215', 'growth', '7.0-7.6')",,,,
https://bacdive.dsmz.de/strain/133505,"('Ref.: #29222', 'growth', '2.0-6.0')",,,,
https://bacdive.dsmz.de/strain/133506,"('Ref.: #29224', 'optimum', '7.5-8.0')","('Ref.: #29224', 'growth', '6.0-8.5')",,,
https://bacdive.dsmz.de/strain/133507,"('Ref.: #29230', 'growth', '6.5-8.0')",,,,
https://bacdive.dsmz.de/strain/133509,"('Ref.: #29233', 'optimum', '7.5-8.0')","('Ref.: #29233', 'growth', '5.5-9.0')",,,
https://bacdive.dsmz.de/strain/24516,"('Ref.: #29235', 'optimum', '7.0-8.0')","('Ref.: #29235', 'growth', '5.5-6.0')",,,
https://bacdive.dsmz.de/strain/10500,"('Ref.: #29238', 'growth', '7.0-9.0')",,,,
https://bacdive.dsmz.de/strain/14023,"('Ref.: #29243', 'growth', '6.5-8.5')","('Ref.: #25663', 'growth', '6.5-8.5')",,,
https://bacdive.dsmz.de/strain/14024,"('Ref.: #29243', 'growth', '6.5-8.5')",,,,
https://bacdive.dsmz.de/strain/17084,"('Ref.: #29249', 'growth', '6.2-8.2')",,,,
https://bacdive.dsmz.de/strain/133516,"('Ref.: #29259', 'growth', '7.0-8.0')",,,,
https://bacdive.dsmz.de/strain/24721,"('Ref.: #29260', 'growth', '6.0-9.0')",,,,
https://bacdive.dsmz.de/strain/133518,"('Ref.: #29264', 'growth', '6.5-8.5')",,,,
https://bacdive.dsmz.de/strain/5975,"('Ref.: #29273', 'growth', '5.5-8.5')",,,,
https://bacdive.dsmz.de/strain/17798,"('Ref.: #29275', 'growth', '5.5-7.5')",,,,
https://bacdive.dsmz.de/strain/17787,"('Ref.: #29276', 'growth', '5.2-8.8')",,,,
https://bacdive.dsmz.de/strain/5898,"('Ref.: #29282', 'growth', '5.5-8.5')",,,,
https://bacdive.dsmz.de/strain/8048,"('Ref.: #29286', 'growth', '4.5-7.2')",,,,
https://bacdive.dsmz.de/strain/8049,"('Ref.: #29286', 'growth', '4.5-7.2')",,,,
https://bacdive.dsmz.de/strain/11160,"('Ref.: #29289', 'growth', '6.0-7.0')",,,,
https://bacdive.dsmz.de/strain/7843,"('Ref.: #29303', 'growth', '6.5-8.5')",,,,
https://bacdive.dsmz.de/strain/133522,"('Ref.: #29307', 'growth', '5.5-9.5')",,,,
https://bacdive.dsmz.de/strain/24248,"('Ref.: #29316', 'optimum', '6.2-6.5')","('Ref.: #29316', 'growth', '5.5-8.5')",,,
https://bacdive.dsmz.de/strain/17775,"('Ref.: #29319', 'growth', '5.5-8.5')",,,,
https://bacdive.dsmz.de/strain/17797,"('Ref.: #29324', 'optimum', '6.5-8.5')","('Ref.: #29324', 'growth', '6.0-9.0')",,,
https://bacdive.dsmz.de/strain/6949,"('Ref.: #29342', 'growth', '5.2-9.4')",,,,
https://bacdive.dsmz.de/strain/133529,"('Ref.: #29346', 'growth', '5.5-9.5')",,,,
https://bacdive.dsmz.de/strain/133534,"('Ref.: #29380', 'growth', '5.5-9.5')",,,,
https://bacdive.dsmz.de/strain/11147,"('Ref.: #29416', 'growth', '5.5-8.5')",,,,
https://bacdive.dsmz.de/strain/7876,"('Ref.: #29423', 'growth', '6.1-8.1')",,,,
https://bacdive.dsmz.de/strain/130624,"('Ref.: #29429', 'optimum', '7.8-9.3')","('Ref.: #29429', 'growth', '6.5-9.7')",,,
https://bacdive.dsmz.de/strain/549,"('Ref.: #29431', 'growth', '5.5-9.5')",,,,
https://bacdive.dsmz.de/strain/133544,"('Ref.: #29434', 'growth', '5.5-8.5')",,,,
https://bacdive.dsmz.de/strain/133549,"('Ref.: #29475', 'growth', '4.5-8.5')",,,,
https://bacdive.dsmz.de/strain/11450,"('Ref.: #29510', 'growth', '5.5-8.5')",,,,
https://bacdive.dsmz.de/strain/17874,"('Ref.: #29550', 'growth', '6.5-8.5')",,,,
https://bacdive.dsmz.de/strain/17915,"('Ref.: #29574', 'optimum', '8.5-9.5')",,,,
https://bacdive.dsmz.de/strain/130613,"('Ref.: #29580', 'optimum', '7.8-8.5')",,,,
https://bacdive.dsmz.de/strain/133573,"('Ref.: #29592', 'growth', '5.8-9.5')",,,,
https://bacdive.dsmz.de/strain/18091,"('Ref.: #29595', 'growth', '6.2-7.5')",,,,
https://bacdive.dsmz.de/strain/17044,"('Ref.: #29634', 'growth', '5.5-7.5')",,,,
https://bacdive.dsmz.de/strain/133578,"('Ref.: #29635', 'growth', '5.0-8.0')",,,,
https://bacdive.dsmz.de/strain/17001,"('Ref.: #29637', 'growth', '6.1-8.1')",,,,
https://bacdive.dsmz.de/strain/12702,"('Ref.: #29639', 'growth', '5.5-9.5')",,,,
https://bacdive.dsmz.de/strain/133580,"('Ref.: #29640', 'growth', '5.5-8.5')",,,,
https://bacdive.dsmz.de/strain/2873,"('Ref.: #29643', 'growth', '6.2-8.1')",,,,
https://bacdive.dsmz.de/strain/18136,"('Ref.: #29655', 'growth', '5.5-9.0')",,,,
https://bacdive.dsmz.de/strain/14339,"('Ref.: #29667', 'growth', '6.5-8.5')",,,,
https://bacdive.dsmz.de/strain/133589,"('Ref.: #29671', 'growth', '6.5-8.5')",,,,
https://bacdive.dsmz.de/strain/133591,"('Ref.: #29677', 'growth', '5.5-7.5')",,,,
https://bacdive.dsmz.de/strain/7508,"('Ref.: #29690', 'growth', '5.0-8.0')",,,,
