link,Last LPSN update,Domain,Phylum,Class,Order,Family,Genus,Species,Ref 1,Ref 2,Ref 3,Ref 4,Ref 5,Ref 6,Ref 7,Ref 8,Ref 9,Ref 10
https://bacdive.dsmz.de/strain/133180,23-11-2020 (DD-MM-YYYY),Bacteria,Proteobacteria,Gammaproteobacteria,Chromatiales,Ectothiorhodospiraceae,Spiribacter,Spiribacter roseus,"('Ref.: #24958', 'growth', '15-40')","('Ref.: #24958', 'optimum', '37')",,,,,,,,
https://bacdive.dsmz.de/strain/8028,23-11-2020 (DD-MM-YYYY),Bacteria,Actinobacteria,Actinobacteria,Micromonosporales,Micromonosporaceae,Spirilliplanes,Spirilliplanes yamanashiensis,"('Ref.: #11671', 'growth', '28')","('Ref.: #20045', 'optimum', '28')",,,,,,,,
https://bacdive.dsmz.de/strain/16916,23-11-2020 (DD-MM-YYYY),Bacteria,Actinobacteria,Actinobacteria,Streptosporangiales,Thermomonosporaceae,Spirillospora,Spirillospora albida,"('Ref.: #10704', 'growth', '28')","('Ref.: #19928', 'optimum', '30')",,,,,,,,
https://bacdive.dsmz.de/strain/16917,23-11-2020 (DD-MM-YYYY),Bacteria,Actinobacteria,Actinobacteria,Streptosporangiales,Thermomonosporaceae,Spirillospora,Spirillospora albida,"('Ref.: #11283', 'growth', '28')",,,,,,,,,
https://bacdive.dsmz.de/strain/14301,23-11-2020 (DD-MM-YYYY),Bacteria,Proteobacteria,Betaproteobacteria,Nitrosomonadales,Spirillaceae,Spirillum,Spirillum winogradskyi,"('Ref.: #4807', 'growth', '28')",,,,,,,,,
https://bacdive.dsmz.de/strain/14317,23-11-2020 (DD-MM-YYYY),Bacteria,Spirochaetes,Spirochaetes,Spirochaetales,Spirochaetaceae,Spirochaeta,Spirochaeta aurantia,"('Ref.: #921', 'growth', '30')",,,,,,,,,
https://bacdive.dsmz.de/strain/14337,23-11-2020 (DD-MM-YYYY),Bacteria,Spirochaetes,Spirochaetes,Spirochaetales,Spirochaetaceae,Spirochaeta,Spirochaeta cellobiosiphila,"('Ref.: #7185', 'growth', '30')","('Ref.: #31205', 'growth', '09-37')","('Ref.: #31205', 'optimum', '37')",,,,,,,
https://bacdive.dsmz.de/strain/14338,23-11-2020 (DD-MM-YYYY),Bacteria,Spirochaetes,Spirochaetes,Spirochaetales,Spirochaetaceae,Spirochaeta,Spirochaeta dissipatitropha,"('Ref.: #17297', 'growth', '30')","('Ref.: #29598', 'growth', '13-41')","('Ref.: #29598', 'optimum', '35')",,,,,,,
https://bacdive.dsmz.de/strain/14328,23-11-2020 (DD-MM-YYYY),Bacteria,Spirochaetes,Spirochaetes,Spirochaetales,Spirochaetaceae,Spirochaeta,Spirochaeta halophila,"('Ref.: #3962', 'growth', '37')",,,,,,,,,
https://bacdive.dsmz.de/strain/14318,23-11-2020 (DD-MM-YYYY),Bacteria,Spirochaetes,Spirochaetes,Spirochaetales,Spirochaetaceae,Spirochaeta,Spirochaeta isovalerica,"('Ref.: #1086', 'growth', '30')",,,,,,,,,
https://bacdive.dsmz.de/strain/140097,23-11-2020 (DD-MM-YYYY),Bacteria,Spirochaetes,Spirochaetes,Spirochaetales,Spirochaetaceae,Spirochaeta,Spirochaeta lutea,"('Ref.: #42704', 'growth', '30')",,,,,,,,,
https://bacdive.dsmz.de/strain/14339,23-11-2020 (DD-MM-YYYY),Bacteria,Spirochaetes,Spirochaetes,Spirochaetales,Spirochaetaceae,Spirochaeta,Spirochaeta perfilievii,"('Ref.: #7967', 'growth', '28')","('Ref.: #29667', 'growth', '04-32')","('Ref.: #29667', 'optimum', '29')",,,,,,,
https://bacdive.dsmz.de/strain/130687,23-11-2020 (DD-MM-YYYY),Bacteria,Spirochaetes,Spirochaetes,Spirochaetales,Spirochaetaceae,Spirochaeta,Spirochaeta psychrophila,"('Ref.: #21797', 'growth', '15')",,,,,,,,,
https://bacdive.dsmz.de/strain/14331,23-11-2020 (DD-MM-YYYY),Bacteria,Spirochaetes,Spirochaetes,Spirochaetales,Spirochaetaceae,Spirochaeta,Spirochaeta sp.,"('Ref.: #5626', 'growth', '28')",,,,,,,,,
https://bacdive.dsmz.de/strain/14332,23-11-2020 (DD-MM-YYYY),Bacteria,Spirochaetes,Spirochaetes,Spirochaetales,Spirochaetaceae,Spirochaeta,Spirochaeta sp.,"('Ref.: #5627', 'growth', '28')",,,,,,,,,
https://bacdive.dsmz.de/strain/14334,23-11-2020 (DD-MM-YYYY),Bacteria,Spirochaetes,Spirochaetes,Spirochaetales,Spirochaetaceae,Spirochaeta,Spirochaeta sp.,"('Ref.: #7979', 'growth', '28')",,,,,,,,,
https://bacdive.dsmz.de/strain/139868,23-11-2020 (DD-MM-YYYY),Bacteria,Spirochaetes,Spirochaetes,Spirochaetales,Spirochaetaceae,Spirochaeta,Spirochaeta sp.,"('Ref.: #42476', 'growth', '28')",,,,,,,,,
https://bacdive.dsmz.de/strain/14322,23-11-2020 (DD-MM-YYYY),Bacteria,Spirochaetes,Spirochaetes,Spirochaetales,Spirochaetaceae,Spirochaeta,Spirochaeta thermophila,"('Ref.: #2520', 'growth', '65')",,,,,,,,,
https://bacdive.dsmz.de/strain/14323,23-11-2020 (DD-MM-YYYY),Bacteria,Spirochaetes,Spirochaetes,Spirochaetales,Spirochaetaceae,Spirochaeta,Spirochaeta thermophila,"('Ref.: #2738', 'growth', '65')",,,,,,,,,
https://bacdive.dsmz.de/strain/14354,23-11-2020 (DD-MM-YYYY),Bacteria,Tenericutes,Mollicutes,Entomoplasmatales,Spiroplasmataceae,Spiroplasma,Spiroplasma culicicola,"('Ref.: #8294', 'growth', '30')",,,,,,,,,
https://bacdive.dsmz.de/strain/132974,23-11-2020 (DD-MM-YYYY),Bacteria,Bacteroidetes,Cytophagia,Cytophagales,Spirosomaceae,Spirosoma,Spirosoma aerophilum,"('Ref.: #24762', 'growth', '28')","('Ref.: #43963', 'growth', '10-37')","('Ref.: #43963', 'optimum', '28-30')",,,,,,,
https://bacdive.dsmz.de/strain/140796,23-11-2020 (DD-MM-YYYY),Bacteria,Bacteroidetes,Cytophagia,Cytophagales,Spirosomaceae,Spirosoma,Spirosoma carri,"('Ref.: #43574', 'growth', '15-37')","('Ref.: #43574', 'optimum', '25')",,,,,,,,
https://bacdive.dsmz.de/strain/158544,23-11-2020 (DD-MM-YYYY),Bacteria,Bacteroidetes,Cytophagia,Cytophagales,Spirosomaceae,Spirosoma,Spirosoma flavum,"('Ref.: #65234', 'optimum', '20')",,,,,,,,,
https://bacdive.dsmz.de/strain/131467,23-11-2020 (DD-MM-YYYY),Bacteria,Bacteroidetes,Cytophagia,Cytophagales,Spirosomaceae,Spirosoma,Spirosoma fluviale,"('Ref.: #22694', 'growth', '30')",,,,,,,,,
https://bacdive.dsmz.de/strain/158698,23-11-2020 (DD-MM-YYYY),Bacteria,Bacteroidetes,Cytophagia,Cytophagales,Spirosomaceae,Spirosoma,Spirosoma horti,"('Ref.: #65437', 'growth', '10-30')",,,,,,,,,
https://bacdive.dsmz.de/strain/140567,23-11-2020 (DD-MM-YYYY),Bacteria,Bacteroidetes,Cytophagia,Cytophagales,Spirosomaceae,Spirosoma,Spirosoma knui,"('Ref.: #43212', 'growth', '37')","('Ref.: #43212', 'growth', '30')",,,,,,,,
https://bacdive.dsmz.de/strain/158545,23-11-2020 (DD-MM-YYYY),Bacteria,Bacteroidetes,Cytophagia,Cytophagales,Spirosomaceae,Spirosoma,Spirosoma koreense,"('Ref.: #65235', 'growth', '10-37')","('Ref.: #65235', 'optimum', '25')",,,,,,,,
https://bacdive.dsmz.de/strain/133100,23-11-2020 (DD-MM-YYYY),Bacteria,Bacteroidetes,Cytophagia,Cytophagales,Spirosomaceae,Spirosoma,Spirosoma lacussanchae,"('Ref.: #24888', 'growth', '28')",,,,,,,,,
https://bacdive.dsmz.de/strain/3819,23-11-2020 (DD-MM-YYYY),Bacteria,Bacteroidetes,Cytophagia,Cytophagales,Spirosomaceae,Spirosoma,Spirosoma linguale,"('Ref.: #2053', 'growth', '26')",,,,,,,,,
https://bacdive.dsmz.de/strain/3820,23-11-2020 (DD-MM-YYYY),Bacteria,Bacteroidetes,Cytophagia,Cytophagales,Spirosomaceae,Spirosoma,Spirosoma linguale,"('Ref.: #2054', 'growth', '26')",,,,,,,,,
https://bacdive.dsmz.de/strain/141167,23-11-2020 (DD-MM-YYYY),Bacteria,Bacteroidetes,Cytophagia,Cytophagales,Spirosomaceae,Spirosoma,Spirosoma litoris,"('Ref.: #44086', 'growth', '10-37')","('Ref.: #44086', 'optimum', '25')",,,,,,,,
https://bacdive.dsmz.de/strain/3823,23-11-2020 (DD-MM-YYYY),Bacteria,Bacteroidetes,Cytophagia,Cytophagales,Spirosomaceae,Spirosoma,Spirosoma luteum,"('Ref.: #8280', 'growth', '20')",,,,,,,,,
https://bacdive.dsmz.de/strain/3824,23-11-2020 (DD-MM-YYYY),Bacteria,Bacteroidetes,Cytophagia,Cytophagales,Spirosomaceae,Spirosoma,Spirosoma luteum,"('Ref.: #8281', 'growth', '20')",,,,,,,,,
https://bacdive.dsmz.de/strain/158607,23-11-2020 (DD-MM-YYYY),Bacteria,Bacteroidetes,Cytophagia,Cytophagales,Spirosomaceae,Spirosoma,Spirosoma metallilatum,"('Ref.: #65327', 'growth', '20-28')","('Ref.: #65327', 'optimum', '28')",,,,,,,,
https://bacdive.dsmz.de/strain/130273,23-11-2020 (DD-MM-YYYY),Bacteria,Bacteroidetes,Cytophagia,Cytophagales,Spirosomaceae,Spirosoma,Spirosoma oryzae,"('Ref.: #21798', 'growth', '28')",,,,,,,,,
https://bacdive.dsmz.de/strain/3822,23-11-2020 (DD-MM-YYYY),Bacteria,Bacteroidetes,Cytophagia,Cytophagales,Spirosomaceae,Spirosoma,Spirosoma panaciterrae,"('Ref.: #15553', 'growth', '28')","('Ref.: #28949', 'growth', '15-42')","('Ref.: #28949', 'optimum', '30')",,,,,,,
https://bacdive.dsmz.de/strain/134302,23-11-2020 (DD-MM-YYYY),Bacteria,Bacteroidetes,Cytophagia,Cytophagales,Spirosomaceae,Spirosoma,Spirosoma rigui,"('Ref.: #32316', 'growth', '04-37')","('Ref.: #32316', 'optimum', '30')",,,,,,,,
https://bacdive.dsmz.de/strain/133260,23-11-2020 (DD-MM-YYYY),Bacteria,Bacteroidetes,Cytophagia,Cytophagales,Spirosomaceae,Spirosoma,Spirosoma soli,"('Ref.: #25056', 'optimum', '28')",,,,,,,,,
https://bacdive.dsmz.de/strain/3821,23-11-2020 (DD-MM-YYYY),Bacteria,Bacteroidetes,Cytophagia,Cytophagales,Spirosomaceae,Spirosoma,Spirosoma sp.,"('Ref.: #2078', 'growth', '26')","('Ref.: #36583', 'growth', '25')",,,,,,,,
https://bacdive.dsmz.de/strain/3825,23-11-2020 (DD-MM-YYYY),Bacteria,Bacteroidetes,Cytophagia,Cytophagales,Spirosomaceae,Spirosoma,Spirosoma spitsbergense,"('Ref.: #8279', 'growth', '20')",,,,,,,,,
https://bacdive.dsmz.de/strain/133359,23-11-2020 (DD-MM-YYYY),Bacteria,Bacteroidetes,Cytophagia,Cytophagales,Spirosomaceae,Spirosoma,Spirosoma swuense,"('Ref.: #25232', 'growth', '25-30')","('Ref.: #25232', 'optimum', '25')","('Ref.: #25232', 'growth', '10')",,,,,,,
https://bacdive.dsmz.de/strain/140178,23-11-2020 (DD-MM-YYYY),Bacteria,Cyanobacteria,Cyanophyceae,Spirulinales,Spirulinaceae,Spirulina,Spirulina subsalsa,"('Ref.: #42785', 'growth', '23')",,,,,,,,,
https://bacdive.dsmz.de/strain/158470,23-11-2020 (DD-MM-YYYY),Bacteria,Actinobacteria,Actinobacteria,Streptosporangiales,Streptosporangiaceae,Spongiactinospora,Spongiactinospora rosea,"('Ref.: #65146', 'growth', '28')",,,,,,,,,
https://bacdive.dsmz.de/strain/17903,23-11-2020 (DD-MM-YYYY),Bacteria,Proteobacteria,Gammaproteobacteria,Cellvibrionales,Spongiibacteraceae,Spongiibacter,Spongiibacter marinus,"('Ref.: #7168', 'growth', '20-30')","('Ref.: #32402', 'growth', '10-40')","('Ref.: #32402', 'optimum', '25')","('Ref.: #60373', 'growth', '30')",,,,,,
https://bacdive.dsmz.de/strain/17904,23-11-2020 (DD-MM-YYYY),Bacteria,Proteobacteria,Gammaproteobacteria,Cellvibrionales,Spongiibacteraceae,Spongiibacter,Spongiibacter marinus,"('Ref.: #8293', 'growth', '28')","('Ref.: #32557', 'growth', '15-37')","('Ref.: #32557', 'optimum', '30')","('Ref.: #37662', 'growth', '30')",,,,,,
https://bacdive.dsmz.de/strain/140437,23-11-2020 (DD-MM-YYYY),Bacteria,Proteobacteria,Gammaproteobacteria,Cellvibrionales,Spongiibacteraceae,Spongiibacter,Spongiibacter sp.,"('Ref.: #43044', 'growth', '25')",,,,,,,,,
https://bacdive.dsmz.de/strain/140438,23-11-2020 (DD-MM-YYYY),Bacteria,Proteobacteria,Gammaproteobacteria,Cellvibrionales,Spongiibacteraceae,Spongiibacter,Spongiibacter sp.,"('Ref.: #43045', 'growth', '16')",,,,,,,,,
https://bacdive.dsmz.de/strain/133174,23-11-2020 (DD-MM-YYYY),Bacteria,Proteobacteria,Gammaproteobacteria,Cellvibrionales,Spongiibacteraceae,Spongiibacter,Spongiibacter taiwanensis,"('Ref.: #24950', 'optimum', '30-35')",,,,,,,,,
https://bacdive.dsmz.de/strain/133095,23-11-2020 (DD-MM-YYYY),Bacteria,Bacteroidetes,Flavobacteriia,Flavobacteriales,Flavobacteriaceae,Spongitalea,Spongitalea numazuensis,"('Ref.: #24883', 'growth', '28')",,,,,,,,,
https://bacdive.dsmz.de/strain/11849,23-11-2020 (DD-MM-YYYY),Bacteria,Firmicutes,Clostridia,Eubacteriales,Peptostreptococcaceae,Sporacetigenium,Sporacetigenium mesophilum,"('Ref.: #6608', 'growth', '37')","('Ref.: #31496', 'growth', '20-42')","('Ref.: #31496', 'optimum', '37')",,,,,,,
https://bacdive.dsmz.de/strain/14384,23-11-2020 (DD-MM-YYYY),Bacteria,Actinobacteria,Actinobacteria,Sporichthyales,Sporichthyaceae,Sporichthya,Sporichthya brevicatena,"('Ref.: #12041', 'growth', '28')",,,,,,,,,
https://bacdive.dsmz.de/strain/14382,23-11-2020 (DD-MM-YYYY),Bacteria,Actinobacteria,Actinobacteria,Sporichthyales,Sporichthyaceae,Sporichthya,Sporichthya polymorpha,"('Ref.: #10712', 'growth', '28')","('Ref.: #19836', 'optimum', '28')",,,,,,,,
https://bacdive.dsmz.de/strain/3827,23-11-2020 (DD-MM-YYYY),Bacteria,Bacteroidetes,Cytophagia,Cytophagales,Cytophagaceae,Sporocytophaga,Sporocytophaga myxococcoides,"('Ref.: #4212', 'growth', '25')",,,,,,,,,
https://bacdive.dsmz.de/strain/18692,23-11-2020 (DD-MM-YYYY),Bacteria,Bacteroidetes,Cytophagia,Cytophagales,Cytophagaceae,Sporocytophaga,Sporocytophaga myxococcoides,,,,,,,,,,
https://bacdive.dsmz.de/strain/18693,23-11-2020 (DD-MM-YYYY),Bacteria,Bacteroidetes,Cytophagia,Cytophagales,Cytophagaceae,Sporocytophaga,Sporocytophaga myxococcoides,,,,,,,,,,
https://bacdive.dsmz.de/strain/18694,23-11-2020 (DD-MM-YYYY),Bacteria,Bacteroidetes,Cytophagia,Cytophagales,Cytophagaceae,Sporocytophaga,Sporocytophaga myxococcoides,,,,,,,,,,
https://bacdive.dsmz.de/strain/19900,23-11-2020 (DD-MM-YYYY),Bacteria,Bacteroidetes,Cytophagia,Cytophagales,Cytophagaceae,Sporocytophaga,Sporocytophaga myxococcoides,,,,,,,,,,
https://bacdive.dsmz.de/strain/19905,23-11-2020 (DD-MM-YYYY),Bacteria,Bacteroidetes,Cytophagia,Cytophagales,Cytophagaceae,Sporocytophaga,Sporocytophaga myxococcoides,,,,,,,,,,
https://bacdive.dsmz.de/strain/19906,23-11-2020 (DD-MM-YYYY),Bacteria,Bacteroidetes,Cytophagia,Cytophagales,Cytophagaceae,Sporocytophaga,Sporocytophaga myxococcoides,,,,,,,,,,
https://bacdive.dsmz.de/strain/19908,23-11-2020 (DD-MM-YYYY),Bacteria,Bacteroidetes,Cytophagia,Cytophagales,Cytophagaceae,Sporocytophaga,Sporocytophaga myxococcoides,,,,,,,,,,
https://bacdive.dsmz.de/strain/19921,23-11-2020 (DD-MM-YYYY),Bacteria,Bacteroidetes,Cytophagia,Cytophagales,Cytophagaceae,Sporocytophaga,Sporocytophaga myxococcoides,,,,,,,,,,
https://bacdive.dsmz.de/strain/19922,23-11-2020 (DD-MM-YYYY),Bacteria,Bacteroidetes,Cytophagia,Cytophagales,Cytophagaceae,Sporocytophaga,Sporocytophaga myxococcoides,,,,,,,,,,
https://bacdive.dsmz.de/strain/19925,23-11-2020 (DD-MM-YYYY),Bacteria,Bacteroidetes,Cytophagia,Cytophagales,Cytophagaceae,Sporocytophaga,Sporocytophaga myxococcoides,,,,,,,,,,
https://bacdive.dsmz.de/strain/19943,23-11-2020 (DD-MM-YYYY),Bacteria,Bacteroidetes,Cytophagia,Cytophagales,Cytophagaceae,Sporocytophaga,Sporocytophaga myxococcoides,,,,,,,,,,
https://bacdive.dsmz.de/strain/19945,23-11-2020 (DD-MM-YYYY),Bacteria,Bacteroidetes,Cytophagia,Cytophagales,Cytophagaceae,Sporocytophaga,Sporocytophaga myxococcoides,,,,,,,,,,
https://bacdive.dsmz.de/strain/19946,23-11-2020 (DD-MM-YYYY),Bacteria,Bacteroidetes,Cytophagia,Cytophagales,Cytophagaceae,Sporocytophaga,Sporocytophaga myxococcoides,,,,,,,,,,
https://bacdive.dsmz.de/strain/20297,23-11-2020 (DD-MM-YYYY),Bacteria,Bacteroidetes,Cytophagia,Cytophagales,Cytophagaceae,Sporocytophaga,Sporocytophaga myxococcoides,,,,,,,,,,
https://bacdive.dsmz.de/strain/20299,23-11-2020 (DD-MM-YYYY),Bacteria,Bacteroidetes,Cytophagia,Cytophagales,Cytophagaceae,Sporocytophaga,Sporocytophaga myxococcoides,,,,,,,,,,
https://bacdive.dsmz.de/strain/20300,23-11-2020 (DD-MM-YYYY),Bacteria,Bacteroidetes,Cytophagia,Cytophagales,Cytophagaceae,Sporocytophaga,Sporocytophaga myxococcoides,,,,,,,,,,
https://bacdive.dsmz.de/strain/20303,23-11-2020 (DD-MM-YYYY),Bacteria,Bacteroidetes,Cytophagia,Cytophagales,Cytophagaceae,Sporocytophaga,Sporocytophaga myxococcoides,,,,,,,,,,
https://bacdive.dsmz.de/strain/20304,23-11-2020 (DD-MM-YYYY),Bacteria,Bacteroidetes,Cytophagia,Cytophagales,Cytophagaceae,Sporocytophaga,Sporocytophaga myxococcoides,,,,,,,,,,
https://bacdive.dsmz.de/strain/20310,23-11-2020 (DD-MM-YYYY),Bacteria,Bacteroidetes,Cytophagia,Cytophagales,Cytophagaceae,Sporocytophaga,Sporocytophaga myxococcoides,,,,,,,,,,
https://bacdive.dsmz.de/strain/20311,23-11-2020 (DD-MM-YYYY),Bacteria,Bacteroidetes,Cytophagia,Cytophagales,Cytophagaceae,Sporocytophaga,Sporocytophaga myxococcoides,,,,,,,,,,
https://bacdive.dsmz.de/strain/20312,23-11-2020 (DD-MM-YYYY),Bacteria,Bacteroidetes,Cytophagia,Cytophagales,Cytophagaceae,Sporocytophaga,Sporocytophaga myxococcoides,,,,,,,,,,
https://bacdive.dsmz.de/strain/20317,23-11-2020 (DD-MM-YYYY),Bacteria,Bacteroidetes,Cytophagia,Cytophagales,Cytophagaceae,Sporocytophaga,Sporocytophaga myxococcoides,,,,,,,,,,
https://bacdive.dsmz.de/strain/20318,23-11-2020 (DD-MM-YYYY),Bacteria,Bacteroidetes,Cytophagia,Cytophagales,Cytophagaceae,Sporocytophaga,Sporocytophaga myxococcoides,,,,,,,,,,
https://bacdive.dsmz.de/strain/20319,23-11-2020 (DD-MM-YYYY),Bacteria,Bacteroidetes,Cytophagia,Cytophagales,Cytophagaceae,Sporocytophaga,Sporocytophaga myxococcoides,,,,,,,,,,
https://bacdive.dsmz.de/strain/20322,23-11-2020 (DD-MM-YYYY),Bacteria,Bacteroidetes,Cytophagia,Cytophagales,Cytophagaceae,Sporocytophaga,Sporocytophaga myxococcoides,,,,,,,,,,
https://bacdive.dsmz.de/strain/20323,23-11-2020 (DD-MM-YYYY),Bacteria,Bacteroidetes,Cytophagia,Cytophagales,Cytophagaceae,Sporocytophaga,Sporocytophaga myxococcoides,,,,,,,,,,
https://bacdive.dsmz.de/strain/20341,23-11-2020 (DD-MM-YYYY),Bacteria,Bacteroidetes,Cytophagia,Cytophagales,Cytophagaceae,Sporocytophaga,Sporocytophaga myxococcoides,,,,,,,,,,
https://bacdive.dsmz.de/strain/20343,23-11-2020 (DD-MM-YYYY),Bacteria,Bacteroidetes,Cytophagia,Cytophagales,Cytophagaceae,Sporocytophaga,Sporocytophaga myxococcoides,,,,,,,,,,
https://bacdive.dsmz.de/strain/20344,23-11-2020 (DD-MM-YYYY),Bacteria,Bacteroidetes,Cytophagia,Cytophagales,Cytophagaceae,Sporocytophaga,Sporocytophaga myxococcoides,,,,,,,,,,
https://bacdive.dsmz.de/strain/20348,23-11-2020 (DD-MM-YYYY),Bacteria,Bacteroidetes,Cytophagia,Cytophagales,Cytophagaceae,Sporocytophaga,Sporocytophaga myxococcoides,,,,,,,,,,
https://bacdive.dsmz.de/strain/20351,23-11-2020 (DD-MM-YYYY),Bacteria,Bacteroidetes,Cytophagia,Cytophagales,Cytophagaceae,Sporocytophaga,Sporocytophaga myxococcoides,,,,,,,,,,
https://bacdive.dsmz.de/strain/20371,23-11-2020 (DD-MM-YYYY),Bacteria,Bacteroidetes,Cytophagia,Cytophagales,Cytophagaceae,Sporocytophaga,Sporocytophaga myxococcoides,,,,,,,,,,
https://bacdive.dsmz.de/strain/20372,23-11-2020 (DD-MM-YYYY),Bacteria,Bacteroidetes,Cytophagia,Cytophagales,Cytophagaceae,Sporocytophaga,Sporocytophaga myxococcoides,,,,,,,,,,
https://bacdive.dsmz.de/strain/20373,23-11-2020 (DD-MM-YYYY),Bacteria,Bacteroidetes,Cytophagia,Cytophagales,Cytophagaceae,Sporocytophaga,Sporocytophaga myxococcoides,,,,,,,,,,
https://bacdive.dsmz.de/strain/20376,23-11-2020 (DD-MM-YYYY),Bacteria,Bacteroidetes,Cytophagia,Cytophagales,Cytophagaceae,Sporocytophaga,Sporocytophaga myxococcoides,,,,,,,,,,
https://bacdive.dsmz.de/strain/20379,23-11-2020 (DD-MM-YYYY),Bacteria,Bacteroidetes,Cytophagia,Cytophagales,Cytophagaceae,Sporocytophaga,Sporocytophaga myxococcoides,,,,,,,,,,
https://bacdive.dsmz.de/strain/20396,23-11-2020 (DD-MM-YYYY),Bacteria,Bacteroidetes,Cytophagia,Cytophagales,Cytophagaceae,Sporocytophaga,Sporocytophaga myxococcoides,,,,,,,,,,
https://bacdive.dsmz.de/strain/20398,23-11-2020 (DD-MM-YYYY),Bacteria,Bacteroidetes,Cytophagia,Cytophagales,Cytophagaceae,Sporocytophaga,Sporocytophaga myxococcoides,,,,,,,,,,
https://bacdive.dsmz.de/strain/20400,23-11-2020 (DD-MM-YYYY),Bacteria,Bacteroidetes,Cytophagia,Cytophagales,Cytophagaceae,Sporocytophaga,Sporocytophaga myxococcoides,,,,,,,,,,
https://bacdive.dsmz.de/strain/20402,23-11-2020 (DD-MM-YYYY),Bacteria,Bacteroidetes,Cytophagia,Cytophagales,Cytophagaceae,Sporocytophaga,Sporocytophaga myxococcoides,,,,,,,,,,
https://bacdive.dsmz.de/strain/20404,23-11-2020 (DD-MM-YYYY),Bacteria,Bacteroidetes,Cytophagia,Cytophagales,Cytophagaceae,Sporocytophaga,Sporocytophaga myxococcoides,,,,,,,,,,
https://bacdive.dsmz.de/strain/20407,23-11-2020 (DD-MM-YYYY),Bacteria,Bacteroidetes,Cytophagia,Cytophagales,Cytophagaceae,Sporocytophaga,Sporocytophaga myxococcoides,,,,,,,,,,
https://bacdive.dsmz.de/strain/20409,23-11-2020 (DD-MM-YYYY),Bacteria,Bacteroidetes,Cytophagia,Cytophagales,Cytophagaceae,Sporocytophaga,Sporocytophaga myxococcoides,,,,,,,,,,
https://bacdive.dsmz.de/strain/20417,23-11-2020 (DD-MM-YYYY),Bacteria,Bacteroidetes,Cytophagia,Cytophagales,Cytophagaceae,Sporocytophaga,Sporocytophaga myxococcoides,,,,,,,,,,
https://bacdive.dsmz.de/strain/20424,23-11-2020 (DD-MM-YYYY),Bacteria,Bacteroidetes,Cytophagia,Cytophagales,Cytophagaceae,Sporocytophaga,Sporocytophaga myxococcoides,,,,,,,,,,
https://bacdive.dsmz.de/strain/20426,23-11-2020 (DD-MM-YYYY),Bacteria,Bacteroidetes,Cytophagia,Cytophagales,Cytophagaceae,Sporocytophaga,Sporocytophaga myxococcoides,,,,,,,,,,
https://bacdive.dsmz.de/strain/20428,23-11-2020 (DD-MM-YYYY),Bacteria,Bacteroidetes,Cytophagia,Cytophagales,Cytophagaceae,Sporocytophaga,Sporocytophaga myxococcoides,,,,,,,,,,
https://bacdive.dsmz.de/strain/20432,23-11-2020 (DD-MM-YYYY),Bacteria,Bacteroidetes,Cytophagia,Cytophagales,Cytophagaceae,Sporocytophaga,Sporocytophaga myxococcoides,,,,,,,,,,
https://bacdive.dsmz.de/strain/20448,23-11-2020 (DD-MM-YYYY),Bacteria,Bacteroidetes,Cytophagia,Cytophagales,Cytophagaceae,Sporocytophaga,Sporocytophaga myxococcoides,,,,,,,,,,
https://bacdive.dsmz.de/strain/21927,23-11-2020 (DD-MM-YYYY),Bacteria,Bacteroidetes,Cytophagia,Cytophagales,Cytophagaceae,Sporocytophaga,Sporocytophaga myxococcoides,,,,,,,,,,
https://bacdive.dsmz.de/strain/21928,23-11-2020 (DD-MM-YYYY),Bacteria,Bacteroidetes,Cytophagia,Cytophagales,Cytophagaceae,Sporocytophaga,Sporocytophaga myxococcoides,,,,,,,,,,
https://bacdive.dsmz.de/strain/21929,23-11-2020 (DD-MM-YYYY),Bacteria,Bacteroidetes,Cytophagia,Cytophagales,Cytophagaceae,Sporocytophaga,Sporocytophaga myxococcoides,,,,,,,,,,
https://bacdive.dsmz.de/strain/21930,23-11-2020 (DD-MM-YYYY),Bacteria,Bacteroidetes,Cytophagia,Cytophagales,Cytophagaceae,Sporocytophaga,Sporocytophaga myxococcoides,,,,,,,,,,
https://bacdive.dsmz.de/strain/21931,23-11-2020 (DD-MM-YYYY),Bacteria,Bacteroidetes,Cytophagia,Cytophagales,Cytophagaceae,Sporocytophaga,Sporocytophaga myxococcoides,,,,,,,,,,
https://bacdive.dsmz.de/strain/21993,23-11-2020 (DD-MM-YYYY),Bacteria,Bacteroidetes,Cytophagia,Cytophagales,Cytophagaceae,Sporocytophaga,Sporocytophaga myxococcoides,,,,,,,,,,
https://bacdive.dsmz.de/strain/21995,23-11-2020 (DD-MM-YYYY),Bacteria,Bacteroidetes,Cytophagia,Cytophagales,Cytophagaceae,Sporocytophaga,Sporocytophaga myxococcoides,,,,,,,,,,
https://bacdive.dsmz.de/strain/21996,23-11-2020 (DD-MM-YYYY),Bacteria,Bacteroidetes,Cytophagia,Cytophagales,Cytophagaceae,Sporocytophaga,Sporocytophaga myxococcoides,,,,,,,,,,
https://bacdive.dsmz.de/strain/21997,23-11-2020 (DD-MM-YYYY),Bacteria,Bacteroidetes,Cytophagia,Cytophagales,Cytophagaceae,Sporocytophaga,Sporocytophaga myxococcoides,,,,,,,,,,
